D_loss;G_loss
1.2910578146672198;0.8609290188436569
1.2937022847915762;0.8590032976827642
1.2933566909609064;0.8606317375641642
1.2933491374383856;0.861911469303977
1.2981685251315265;0.8619005390957221
1.2947171555399133;0.8632996066419809
1.2914881469852635;0.8651614030286956
1.2914630276307877;0.8627305502322182
1.2966378171052506;0.8543555090295226
1.2944457998662107;0.8557114554747843
1.2946299258579832;0.8642332913524815
1.2930392708097185;0.8555413616745711
1.2932280835820669;0.8622283661035078
1.298689323193483;0.8513447266143522
1.297544447343741;0.8595483394574001
1.2928479421875878;0.856034881206972
1.2956082443438612;0.8606538199412543
1.2973378202808437;0.8598464075436216
1.299000417754086;0.8475919530462863
1.2954999579549598;0.8539308965968679
1.2977154742934303;0.8537598273901543
1.2969243429871256;0.859691914591962
1.295236257474814;0.8566047298882816
1.2961051001477597;0.8526631920322426
1.2992963305414358;0.8583254309605434
1.2961857257875553;0.8531136047611358
1.2994479318417467;0.8503008209057709
1.2985815356281012;0.8534714603093642
1.2980833234054956;0.8470591402638441
1.2994887907621957;0.8544644745173993
1.3001711340601256;0.8515463972142511
1.2995609133990842;0.8479550815086121
1.2977150786660119;0.8546695995178304
1.2971097144490875;0.8469702354880538
1.3002328380847028;0.8537701321309055
1.3000055134677684;0.8454615787021132
1.3010088398512492;0.8486328674659037
1.3000159564811284;0.8492698253853235
1.2987766995358823;0.8497682274150442
1.2948294592056193;0.852143645604282
1.2995075654627672;0.8540143959049477
1.2946618625095911;0.8531173949938085
1.3002929484157928;0.8456725863886795
1.2983819140808415;0.8499990016031367
1.3006026631733503;0.8418394883812618
1.299868479720565;0.8531769519802858
1.2962802886200357;0.8529870233047746
1.301187507887639;0.8451386074394559
1.2989581348036907;0.8498225329018859
1.300879137729531;0.8517697442060849
1.2981993905516829;0.8475848965044978
1.3031185242667127;0.8434437542581863
1.2992730340215444;0.847328859796402
1.3037804306697236;0.8405749938254163
1.300429041960092;0.8427849506645568
1.2985535824476784;0.853080113813567
1.3022306984675718;0.8414625059694115
1.299221590383729;0.8529658855786965
1.301717393306781;0.8397157157280806
1.2995962982238738;0.8474596715939324
1.2977806031068504;0.8499281466134322
1.296168041254666;0.8557822617894805
1.297881463189115;0.8465565233977873
1.3067482096045764;0.8396077597065013
1.3034393699692766;0.8369093626292784
1.303770285933765;0.8389987820374177
1.3036515339096981;0.8424246352491602
1.3038306152388486;0.841755959969848
1.3051082341909916;0.8435433817062297
1.30151039018814;0.8418038538905349
1.3029724161253808;0.8398441536975568
1.3042321292830428;0.8394527186844141
1.3066481974587512;0.8446802538213953
1.30521599468646;0.835737452133378
1.3023419851687417;0.8426688723981
1.3010795590465765;0.8485511307523195
1.3023844041041475;0.8448145536344442
1.303294242699263;0.8417341364090885
1.3029954036924123;0.8439348236457117
1.30118610736912;0.8477431988156935
1.3033603780559386;0.8396492561043453
1.3021728201969853;0.84285896781411
1.3020384459099028;0.8407063141052149
1.3002158918106226;0.8458909014267708
1.3003606655196087;0.8417118221584922
1.3058767215783662;0.8407703783593452
1.3042555915267229;0.8339897899993701
1.3063252952053095;0.8352664897182603
1.2992107091682044;0.8545085238749539
1.3041502645274978;0.8444272451309253
1.3010082011029664;0.8426437634013609
1.3021020791423854;0.8422624381112137
1.305819645365164;0.8405125791838428
1.3037103544166093;0.8332647031812526
1.302710337298257;0.8432892891389729
1.3037404407824535;0.8376991373262426
